the California congressman,{'government'}
"Schiff , 56 , who has served on the Intelligence Committee for a decade ,",{'government'}
USA TODAY 's weekly video newsmaker series,{'traditional'}
Lawmaker,{'political'}
Member of House panel,{'political'}
AROS,{'activistic_or_syndicate'}
"Michael Mulgrew , president of the United Federation of Teachers ,",{'activistic_or_syndicate'}
Blair,{'activistic_or_syndicate'}
"Keron Blair , executive director of AROS ,",{'activistic_or_syndicate'}
Others in the African-American community,{'vox_pop_or_ordinary_people'}
"Megan Hester , senior associate for education organizing at the Annenberg Institute for School Reform ,",{'activistic_or_syndicate'}
"The alliance , which includes the nation 's two largest teachers unions and the Annenberg Institute for School Reform ,",{'activistic_or_syndicate'}
the event organizer Alliance to Reclaim Our Schools ( AROS ),{'activistic_or_syndicate'}
"Joseph , who has four children",{'vox_pop_or_ordinary_people'}
Joseph and other community members,{'vox_pop_or_ordinary_people'}
Republican presidential nominee Donald Trump and the Obama administration,{'political'}
His program on Wednesday,{'alternative'}
"John Dickey , the chief executive of Ora Media -- the production company that owns Mr. King 's Russia Today programming , which is also streamed on Hulu and Ora 's site --",{'economic_or_business'}
Mr. Schultz,{'celebrities_or_artistic'}
Several former RT journalists,{'journalistic'}
"Elez Biberaj , the director of the VOA Eurasian division",{'economic_or_business'}
"Another RT America host , Abby Martin ,",{'journalistic'}
The Daily Beast,{'alternative'}
Mr. King and Mr. Schultz,{'journalistic'}
"Michael McFaul , a senior fellow at the Hoover Institution and a former United States ambassador to Russia ,",{'scientific_or_analystic_expert'}
"Mr. King , 82 ,",{'journalistic'}
Mr. Trump 's RT appearance,{'alternative'}
Ms. Simonyan,{'economic_or_business'}
Ms. Wahl,{'journalistic'}
RT and its defenders,{'economic_or_business'}
Liz Wahl,{'journalistic'}
"Jeffrey N. Trimble , a senior official with the Broadcasting Board of Governors that oversees them",{'otherpublicservice'}
the Obama administration,{'government'}
The State Department Refugee Processing Center,{'otherpublicservice'}
29 others,{'vox_pop_or_ordinary_people'}
Christian News Service,{'pressagency'}
"Ivanka Trump , the Republican presidential nominee 's eldest daughter ,",{'candidate_election'}
Ivanka Trump,{'candidate_election'}
The Trump team,{'candidate_election'}
"Michael Tanner , an analyst at the libertarian Cato Institute ,",{'scientific_or_analystic_expert'}
Tanner,{'scientific_or_analystic_expert'}
The GOP candidate,{'candidate_election'}
"Conservative economist Aparna Mathur , who studies tax policy and labor issues at the American Enterprise Institute ,",{'economic_or_business'}
"Carmel Martin , executive vice president for policy for the Center for American Progress , a liberal think tank",{'scientific_or_analystic_expert'}
the 34-year-old mother of three,{'candidate_election'}
Wall Street Journal essay,{'traditional'}
A document on the Trump campaign 's website,{'otherdocument'}
Vermont Sen. Bernie Sanders,{'government'}
a Times article,{'traditional'}
"Sanders , whose candidacy for the Democratic presidential nomination was founded on denunciations of the rich",{'government'}
Stumpf,{'economic_or_business'}
Wells Fargo,{'economic_or_business'}
presidential nominee Hillary Clinton,{'candidate_election'}
from the Senate banking committee,{'otherpublicservice'}
Elizabeth Warren Hammers Wells Fargo CEO,{'government'}
Massachusetts Sen. Elizabeth Warren,{'government'}
Sens. Jon Tester ( D-Mont . ) and David Vitter ( R-La . ),{'political'}
the Consumer Financial Protection Bureau,{'otherpublicservice'}
Republicans on the House Financial Services Committee,{'opposition'}
Securities and Exchange Commission filings,{'otherdocument'}
"Jeff Merkley ( D-Ore . ) , Sherrod Brown ( D-Ohio ) and Robert Menendez ( D-N.J. )",{'government'}
Mr. Goldberg,{'juridical'}
Vice President Joseph R. Biden Jr.,{'government'}
Mr. Biden,{'government'}
"As many tax experts , including Mr. Goldberg ,",{'scientific_or_analystic_expert'}
the Democratic candidate Hillary Clinton,{'candidate_election'}
CNBC,"{'journalistic', 'traditional'}"
A chorus of prominent Republicans,{'opposition'}
"Douglas Holtz-Eakin , an economist and tax expert ,",{'economic_or_business'}
A Quinnipiac University poll,{'poll'}
"Steven M. Rosenthal , a tax lawyer and senior fellow at the Urban-Brookings Tax Policy Center ,",{'juridical'}
Sen. Ted Cruz ( R-Tex ),{'opposition'}
Senator from Texas,{'opposition'}
a Facebook message,{'facebook'}
The two men,{'political'}
MNSBC,{'alternative'}
One Tweet,{'twitter'}
Russia 's propagandistic network RT,{'alternative'}
"Hillary Clinton , a longtime member of the Senate Armed Services Committee ,",{'candidate_election'}
Bloomberg,{'alternative'}
some polls in the Middle West and Florida,{'poll'}
One of the two major candidates,{'candidate_election'}
"the Central and East European Coalition , which represents more than 20 million Americans ,",{'activistic_or_syndicate'}
GOP 's,{'opposition'}
Latvian journalist Dainis Ivans,{'journalistic'}
Hillary Clinton 's campaign,{'candidate_election'}
Clinton campaign manager Robby Mook,{'candidate_election'}
Limbaugh,{'celebrities_or_artistic'}
CBS This Morning,"{'journalistic', 'traditional'}"
Rush Limbaugh,{'celebrities_or_artistic'}
conservative talk radio host Rush Limbaugh,{'celebrities_or_artistic'}
Fowler,{'political'}
Interim DNC Chairwoman Donna Brazile,{'government'}
"Former Pennsylvania Gov. Ed Rendell , who served as general chairman of the DNC during the 2000 election ,",{'government'}
Clinton 's team,{'candidate_election'}
DNC rules,{'legislationobject'}
Clinton campaign spokesman Brian Fallon,{'candidate_election'}
"Rendell , a Clinton surrogate ,",{'government'}
"Elaine Kamarck , a two-decade veteran of the DNC Rules Committee",{'political'}
skittish Democrats,{'government'}
The Clinton campaign and DNC,{'candidate_election'}
Kamarck,{'political'}
Former DNC chairman,{'political'}
"Don Fowler , who helmed the DNC from 1995 to 1997 , during Bill Clinton 's presidency , and has backed Hillary Clinton since her 2008 presidential bid",{'political'}
A former Democratic National Committee chairman,{'political'}
"Jo-Renee Formicola , political science professor at Seton Hall University in New Jersey ,",{'scientific_or_analystic_expert'}
"Aaron Kall , the director of debate at the University of Michigan ,",{'scientific_or_analystic_expert'}
Bill O'Reilly of Fox News,{'traditional'}
Kall,{'publicist'}
The Republican nominee and his aides,{'candidate_election'}
on CNBC,{'traditional'}
"Kall -- co-editor of Debating The Donald , a book analyzing Trump 's performances at GOP primary debates --",{'publicist'}
President Obama and Hillary Clinton,{'government'}
Obama and Clinton,{'government'}
Osama bin Laden,{'activistic_or_syndicate'}
Bin Laden,{'activistic_or_syndicate'}
Obama and Clinton 's,{'government'}
Anderson,{'vox_pop_or_ordinary_people'}
McLenney,{'vox_pop_or_ordinary_people'}
Tyresha McClenney and Bryan Anderson,{'vox_pop_or_ordinary_people'}
"Leslie Wimes , a South Florida-based president of the Democratic African-American Women Caucus",{'activistic_or_syndicate'}
a new report by Politico,{'report_or_scholarlyarticle'}
"Henry Crespo , president of the Miami-based Florida Democratic Black Caucus",{'activistic_or_syndicate'}
Mrs. Clinton 's,{'candidate_election'}
"David Kamin , an outside adviser to the campaign on tax and budget issues and an associate professor at New York University School of Law ,",{'scientific_or_analystic_expert'}
Mr. Kamin,{'scientific_or_analystic_expert'}
Mr. Holtz-Eakin,"{'scientific_or_analystic_expert', 'economic_or_business'}"
The Tax Foundation,{'scientific_or_analystic_expert'}
The Tax Policy Center,{'scientific_or_analystic_expert'}
Mr. Burman,{'scientific_or_analystic_expert'}
"Mike Schmidt , an economic policy adviser at the Clinton campaign",{'candidate_election'}
Neera Tanden and Blair Effron,{'scientific_or_analystic_expert'}
the Center for Federal Tax Policy at the more conservative Tax Foundation,{'scientific_or_analystic_expert'}
The Tax Policy Center at the Urban Institute and Brookings Institution,{'scientific_or_analystic_expert'}
"Douglas Holtz-Eakin , an economist who served as director of the Congressional Budget Office and is now president of the American Action Forum , a conservative , pro-growth advocacy group",{'economic_or_business'}
"Alan Cole , an economist at the Tax Foundation 's policy center",{'economic_or_business'}
Connecticut 's tax commissioner,{'government'}
Kevin Sullivan,{'government'}
The Democratic presidential nominee,{'candidate_election'}
The FBI director,{'police'}
The White House,{'government'}
White House spokesman Josh Earnest,{'government'}
Kaine,{'candidate_election'}
a narrator in the Clinton ad,{'celebrities_or_artistic'}
one questioner,{'military'}
a New York Times,{'traditional'}
D.C. conduct standards,{'legislationobject'}
The GOP 's complaint to the D.C. Court of Appeals ' Board on Professional Responsibility,{'officialstatement'}
Donald Trump and Hillary Clinton,{'candidate_election'}
"Clinton , the former secretary of State ,",{'candidate_election'}
The former first lady and U.S. senator,{'candidate_election'}
the New York businessman,{'candidate_election'}
Clinton communication director Jennifer Palmieri,{'candidate_election'}
NBC News moderator Matt Lauer,{'journalistic'}
The Committee for a Responsible Federal Budget,{'activistic_or_syndicate'}
NBC/MSNBC forum,{'traditional'}
Trump and Clinton,{'candidate_election'}
retired Air Force general Lloyd Newton,{'military'}
"Rucker Culpepper , who runs Clinton 's get-out-the-vote effort for military veterans ' families ,",{'candidate_election'}
Tompkins,{'vox_pop_or_ordinary_people'}
House Speaker Paul D. Ryan ( R-Wis . ),{'opposition'}
"Quina Jones , 25 ,",{'activistic_or_syndicate'}
a 2014 study by Harvard and the University of California at Berkeley,{'report_or_scholarlyarticle'}
The Charlotte Observer,{'traditional'}
"the Rev. Peter Wherry , of Mayfield Memorial Missionary Baptist Church",{'religious'}
"Sen. Bernie Sanders ( Vt. ) , who lost the Democratic primaries to Clinton ,",{'government'}
"`` Face the Nation , ''",{'traditional'}
CNN 's `` State of the Union . '',{'traditional'}
Republican vice-presidential nominee Mike Pence,{'candidate_election'}
Mr. Stenger,{'economic_or_business'}
"Critics of the EB-5 program , like Senators Charles E. Grassley , Republican of Iowa , and Patrick J. Leahy , Democrat of Vermont ,",{'political'}
"Proponents , including the United States Conference of Mayors ,",{'political'}
Mr. Grassley and Mr. Leahy,{'political'}
"Officials at Homeland Security Investigations , a division of Immigration and Customs Enforcement ,",{'police'}
The S.E.C.,{'political'}
"United States Citizenship and Immigration Services , the agency that oversees the EB-5 program ,",{'political'}
a 2013 memo,{'memo_or_note'}
"Ronald R. Fieldstone , a Miami lawyer who has been involved in using EB-5 funding for development projects",{'juridical'}
a 52-count civil complaint filed by the federal Securities and Exchange Commission and a 15-count complaint by Vermont,{'otherdocument'}
Developers and supporters in Congress,{'political'}
"Senator Dianne Feinstein , Democrat of California ,",{'government'}
A number of other members of Congress,{'political'}
a Homeland Security memo,{'memo_or_note'}
"Angelique Brunner , a Washington-based developer and spokeswoman for the EB-5 Investment Coalition ,",{'economic_or_business'}
Government Accountability Office,{'otherpublicservice'}
A Government Accountability Office report released last year,{'report_or_scholarlyarticle'}
the conservative-leaning Tax Foundation,{'scientific_or_analystic_expert'}
Batchelder,{'scientific_or_analystic_expert'}
the Tax Foundation,"{'candidate_election', 'scientific_or_analystic_expert'}"
"Lily Batchelder , a former Democratic tax aide now teaching at New York University",{'scientific_or_analystic_expert'}
a June report,{'report_or_scholarlyarticle'}
the nonpartisan Congressional Budget Office,{'otherpublicservice'}
leaked documents from his 1995 tax return,{'legislationobject'}
Burman,{'scientific_or_analystic_expert'}
"Ryan Ellis , a Republican tax consultant",{'scientific_or_analystic_expert'}
one study,{'report_or_scholarlyarticle'}
Eric Garner,{'vox_pop_or_ordinary_people'}
Mr. Bush,{'political'}
"Johnnie Wilson , of Springfield , Va. ,",{'military'}
Chief Justice Roberts,{'juridical'}
Stevie Wonder,{'celebrities_or_artistic'}
George W. Bush,{'political'}
Laura,{'political'}
"Donna Sampson Rawlings , 59 , of Ashton , Md.",{'vox_pop_or_ordinary_people'}
Chief Justice John G. Roberts Jr.,{'juridical'}
Twenty-seven states led by coal-producer West Virginia and industry groups,{'activistic_or_syndicate'}
Democratic presidents,{'government'}
Revesz,{'juridical'}
"Richard Revesz , director of the Institute for Policy Integrity at New York University 's law school ,",{'juridical'}
"the EPA , 18 states , corporations including Apple Inc and Alphabet Inc 's Google , and a number of cities",{'activistic_or_syndicate'}
"Scott Pruitt , the Republican attorney general of Oklahoma ,",{'juridical'}
Nearly eight of 10 voters,{'vox_pop_or_ordinary_people'}
73 percent,{'vox_pop_or_ordinary_people'}
Only 52 percent of registered voters,{'vox_pop_or_ordinary_people'}
"the previous Washington Post/ABC News national poll , conducted in early September ,",{'poll'}
63 percent,{'vox_pop_or_ordinary_people'}
Recent polls in Pennsylvania and Virginia,{'poll'}
POLITICO 's Battleground States average,{'poll'}
46 percent,{'vox_pop_or_ordinary_people'}
1 percent,{'vox_pop_or_ordinary_people'}
44 percent,{'vox_pop_or_ordinary_people'}
